,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
9117,2.517229604721069,0.1230907112612008,0.09046435356140137,0.032939210374788086,911,172,"{'min_samples_leaf': 911, 'min_samples_split': 172}",0.37893160259610587,0.3901098901098901,0.38330834582708645,0.3630445668502754,0.3800701051577366,0.3791,0.008915338338030581,9251,0.38039264724271604,0.38022005501375344,0.37379672459057384,0.3899787579657628,0.39197800824690743,0.38327323861194273,0.00675516186216401
9118,2.578278112411499,0.1755648268226819,0.10356531143188477,0.02473637749026084,911,182,"{'min_samples_leaf': 911, 'min_samples_split': 182}",0.38292561158262606,0.3901098901098901,0.384807596201899,0.3550325488232349,0.37356034051076614,0.3773,0.012340212607024599,9467,0.3856446167312742,0.38022005501375344,0.3775471933991749,0.3849806322629014,0.37998250656004,0.3816750007934288,0.003121065457239574
9119,2.6905634880065916,0.37121339279635907,0.1298861026763916,0.03190649670685253,911,192,"{'min_samples_leaf': 911, 'min_samples_split': 192}",0.3749375936095856,0.40409590409590407,0.38330834582708645,0.3615423134702053,0.37506259389083624,0.3798,0.014015183243486726,9216,0.3787670376391147,0.3913478369592398,0.3775471933991749,0.38797950768461825,0.3817318505560415,0.3834746852476378,0.005340683878390165
9120,2.777204132080078,0.1665119761897024,0.11996650695800781,0.04768907586990248,911,202,"{'min_samples_leaf': 911, 'min_samples_split': 202}",0.37993010484273587,0.4020979020979021,0.38330834582708645,0.3625438157235854,0.3775663495242864,0.3811,0.012679796326031017,9157,0.38314367887957984,0.3852213053263316,0.37379672459057384,0.3898538048231913,0.3813569911283269,0.38267450094960065,0.005268766265127304
9121,2.6674137115478516,0.16435989451508998,0.09473400115966797,0.030449641241907334,911,212,"{'min_samples_leaf': 911, 'min_samples_split': 212}",0.38292561158262606,0.3916083916083916,0.384807596201899,0.35953930896344516,0.37356034051076614,0.3785,0.011088327363045596,9305,0.3856446167312742,0.3840960240060015,0.3775471933991749,0.38722978882918907,0.38023241284518305,0.3829500071621646,0.003562766393771414
9122,2.4483160018920898,0.11953943447953827,0.09432315826416016,0.03325432030251392,911,222,"{'min_samples_leaf': 911, 'min_samples_split': 222}",0.3764353469795307,0.4030969030969031,0.38330834582708645,0.36104156234351525,0.3790686029043565,0.3806,0.013532377911567034,9182,0.379517318994623,0.39184796199049765,0.3775471933991749,0.38697988254404597,0.3847307259777583,0.38412461658122,0.005150915712710148
9123,2.464111089706421,0.13488485588480698,0.11246662139892578,0.020519803247644814,911,232,"{'min_samples_leaf': 911, 'min_samples_split': 232}",0.3889166250624064,0.3946053946053946,0.392303848075962,0.35753630445668505,0.3800701051577366,0.3827,0.01350579356536184,9112,0.3901463048643241,0.3840960240060015,0.38704838104763095,0.385355491690616,0.39197800824690743,0.387724841971096,0.0029391374880858713
9124,2.606813335418701,0.26585673868790644,0.09502658843994141,0.032723664886572607,911,242,"{'min_samples_leaf': 911, 'min_samples_split': 242}",0.38592111832251624,0.3901098901098901,0.39030484757621187,0.35953930896344516,0.3775663495242864,0.3807,0.011533802379164931,9174,0.3848943353757659,0.38022005501375344,0.3849231153894237,0.38548044483318755,0.3816068974134699,0.38342496960512007,0.0021073831642194384
9125,2.452249002456665,0.1022663022324491,0.11604743003845215,0.0220258506962388,911,252,"{'min_samples_leaf': 911, 'min_samples_split': 252}",0.37693459810284574,0.3986013986013986,0.38830584707646176,0.35953930896344516,0.37205808713069605,0.3791,0.013429309006185674,9251,0.37851694385394524,0.38609652413103274,0.38367295911988997,0.38722978882918907,0.37835811570661004,0.38277486632813346,0.0037235441601115144
9126,2.693637228012085,0.5119797340926932,0.08274693489074707,0.01900015530295406,911,262,"{'min_samples_leaf': 911, 'min_samples_split': 262}",0.38342486270594106,0.3986013986013986,0.392303848075962,0.35953930896344516,0.38257386079118677,0.3833,0.013264557519681369,9095,0.383518819557334,0.38609652413103274,0.38704838104763095,0.38722978882918907,0.3908534299637636,0.3869493887057901,0.002359073738657582
